city,state_id,state,county,lat,long,population,density,military,incorporated,capital,timezone,ranking,zips
Bradner,OH,Ohio,Wood,41.3237,-83.4363,1018,637,FALSE,TRUE,FALSE,America/New_York,3,1
Shongopovi,AZ,Arizona,Navajo,35.8195,-110.5331,1017,247,FALSE,FALSE,FALSE,America/Phoenix,3,1
Elkhart Lake,WI,Wisconsin,Sheboygan,43.8321,-88.0147,1016,306,FALSE,TRUE,FALSE,America/Chicago,3,1
María Antonia,PR,Puerto Rico,Guánica,17.9789,-66.8889,1016,1911,FALSE,FALSE,FALSE,America/Puerto_Rico,3,1
Friars Point,MS,Mississippi,Coahoma,34.368,-90.6379,1015,356,FALSE,TRUE,FALSE,America/Chicago,3,1
Cedar Ridge,CA,California,Tuolumne,38.0661,-120.2737,1015,50,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Dasher,GA,Georgia,Lowndes,30.7462,-83.2253,1015,86,FALSE,TRUE,FALSE,America/New_York,3,3
Seabrook Beach,NH,New Hampshire,Rockingham,42.8852,-70.8235,1015,370,FALSE,FALSE,FALSE,America/New_York,3,1
Browning,MT,Montana,Glacier,48.5564,-113.0151,1014,1416,FALSE,TRUE,FALSE,America/Denver,3,1
Rosiclare,IL,Illinois,Hardin,37.4239,-88.3501,1014,201,FALSE,TRUE,FALSE,America/Chicago,3,1
Rapids,NY,New York,Niagara,43.0976,-78.644,1014,107,FALSE,FALSE,FALSE,America/New_York,3,1
Yoe,PA,Pennsylvania,York,39.9094,-76.6366,1014,1627,FALSE,TRUE,FALSE,America/New_York,3,1
Peggs,OK,Oklahoma,Cherokee,36.0673,-95.0718,1014,25,FALSE,FALSE,FALSE,America/Chicago,3,1
Oilton,OK,Oklahoma,Creek,36.0821,-96.5819,1014,369,FALSE,TRUE,FALSE,America/Chicago,3,1
Quogue,NY,New York,Suffolk,40.8215,-72.5987,1014,93,FALSE,TRUE,FALSE,America/New_York,3,1
Keewatin,MN,Minnesota,Itasca,47.4006,-93.0828,1013,159,FALSE,TRUE,FALSE,America/Chicago,3,3
Grimsley,TN,Tennessee,Fentress,36.2761,-84.997,1013,35,FALSE,FALSE,FALSE,America/Chicago,3,2
Eclectic,AL,Alabama,Elmore,32.6387,-86.0386,1013,95,FALSE,TRUE,FALSE,America/Chicago,3,1
Alleghenyville,PA,Pennsylvania,Berks,40.2327,-75.9762,1013,149,FALSE,FALSE,FALSE,America/New_York,3,1
Belfield,ND,North Dakota,Stark,46.8859,-103.199,1012,367,FALSE,TRUE,FALSE,America/Denver,3,1
Pinesdale,MT,Montana,Ravalli,46.3338,-114.2231,1011,301,FALSE,TRUE,FALSE,America/Denver,3,1
Coal Hill,AR,Arkansas,Johnson,35.4375,-93.6647,1011,133,FALSE,TRUE,FALSE,America/Chicago,3,2
Lemont Furnace,PA,Pennsylvania,Fayette,39.9103,-79.6629,1011,381,FALSE,FALSE,FALSE,America/New_York,3,1
Cyril,OK,Oklahoma,Caddo,34.8986,-98.2031,1011,655,FALSE,TRUE,FALSE,America/Chicago,3,1
Cobb,CA,California,Lake,38.8356,-122.723,1011,78,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Red Lick,TX,Texas,Bowie,33.4767,-94.1688,1010,214,FALSE,TRUE,FALSE,America/Chicago,3,1
Seelyville,IN,Indiana,Vigo,39.4936,-87.2667,1010,439,FALSE,TRUE,FALSE,America/Indiana/Indianapolis,3,2
Odin,IL,Illinois,Marion,38.6159,-89.0541,1009,388,FALSE,TRUE,FALSE,America/Chicago,3,1
Willards,MD,Maryland,Wicomico,38.3922,-75.3494,1009,342,FALSE,TRUE,FALSE,America/New_York,3,1
Wilhoit,AZ,Arizona,Yavapai,34.4083,-112.6156,1009,24,FALSE,FALSE,FALSE,America/Phoenix,3,1
Richton,MS,Mississippi,Perry,31.3495,-88.9407,1008,169,FALSE,TRUE,FALSE,America/Chicago,3,1
Beckemeyer,IL,Illinois,Clinton,38.6059,-89.4322,1008,635,FALSE,TRUE,FALSE,America/Chicago,3,1
Tesuque,NM,New Mexico,Santa Fe,35.7486,-105.921,1008,68,FALSE,FALSE,FALSE,America/Denver,3,2
Thornville,OH,Ohio,Perry,39.8929,-82.4142,1008,352,FALSE,TRUE,FALSE,America/New_York,3,1
McCullom Lake,IL,Illinois,McHenry,42.3682,-88.2966,1008,1104,FALSE,TRUE,FALSE,America/Chicago,3,1
North Bonneville,WA,Washington,Skamania,45.6425,-121.9692,1007,153,FALSE,TRUE,FALSE,America/Los_Angeles,3,2
Santa Anna,TX,Texas,Coleman,31.7369,-99.3254,1007,194,FALSE,TRUE,FALSE,America/Chicago,3,1
North English,IA,Iowa,Iowa,41.5168,-92.0777,1007,637,FALSE,TRUE,FALSE,America/Chicago,3,1
Worthing,SD,South Dakota,Lincoln,43.33,-96.7683,1007,693,FALSE,TRUE,FALSE,America/Chicago,3,1
Eustace,TX,Texas,Henderson,32.3075,-96.0139,1006,132,FALSE,TRUE,FALSE,America/Chicago,3,1
Masaryktown,FL,Florida,Hernando,28.4417,-82.461,1006,371,FALSE,FALSE,FALSE,America/New_York,3,1
Vander,NC,North Carolina,Cumberland,35.0347,-78.7888,1006,104,FALSE,FALSE,FALSE,America/New_York,3,1
Salcha,AK,Alaska,Fairbanks North Star,64.5272,-146.904,1006,5,FALSE,TRUE,FALSE,America/Anchorage,3,1
Pala,CA,California,San Diego,33.3617,-117.0696,1005,92,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Rushmere,VA,Virginia,Isle of Wight,37.0836,-76.6747,1005,47,FALSE,FALSE,FALSE,America/New_York,3,1
Mount Ida,AR,Arkansas,Montgomery,34.5509,-93.6309,1005,247,FALSE,TRUE,FALSE,America/Chicago,3,1
Chalfant,CA,California,Mono,37.5105,-118.375,1005,13,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Tilghman Island,MD,Maryland,Talbot,38.7026,-76.3354,1005,161,FALSE,FALSE,FALSE,America/New_York,3,2
Wanatah,IN,Indiana,LaPorte,41.4304,-86.8926,1004,272,FALSE,TRUE,FALSE,America/Chicago,3,1
South Waverly,PA,Pennsylvania,Bradford,41.9955,-76.5441,1004,439,FALSE,TRUE,FALSE,America/New_York,3,1
Tolar,TX,Texas,Hood,32.3894,-97.9191,1004,414,FALSE,TRUE,FALSE,America/Chicago,3,1
Casa Blanca,AZ,Arizona,Pinal,33.1154,-111.9081,1004,24,FALSE,FALSE,FALSE,America/Phoenix,3,1
Talmage,CA,California,Mendocino,39.1314,-123.1648,1003,243,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Tuttletown,CA,California,Tuolumne,38.0003,-120.4503,1003,52,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Pennsboro,WV,West Virginia,Ritchie,39.2874,-80.9754,1003,143,FALSE,TRUE,FALSE,America/New_York,3,1
Beaverdale,IA,Iowa,Des Moines,40.8537,-91.2077,1002,158,FALSE,FALSE,FALSE,America/Chicago,3,2
McConnellsburg,PA,Pennsylvania,Fulton,39.932,-77.9958,1002,1121,FALSE,TRUE,FALSE,America/New_York,3,1
Sultana,CA,California,Tulare,36.5464,-119.3359,1002,871,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Scio,OR,Oregon,Linn,44.7046,-122.8508,1002,941,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Electric City,WA,Washington,Grant,47.9218,-119.0475,1002,194,FALSE,TRUE,FALSE,America/Los_Angeles,3,2
Manassa,CO,Colorado,Conejos,37.1738,-105.9373,1001,415,FALSE,TRUE,FALSE,America/Denver,3,1
West Cape May,NJ,New Jersey,Cape May,38.9423,-74.9377,1001,329,FALSE,TRUE,FALSE,America/New_York,3,1
Halsey,OR,Oregon,Linn,44.3829,-123.1095,1001,689,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Bude,MS,Mississippi,Franklin,31.463,-90.8509,1000,270,FALSE,TRUE,FALSE,America/Chicago,3,1
Clarks,LA,Louisiana,Caldwell,32.0288,-92.1408,1000,402,FALSE,TRUE,FALSE,America/Chicago,3,2
King Cove,AK,Alaska,Aleutians East,55.0858,-162.2978,1000,15,FALSE,TRUE,FALSE,America/Nome,3,1
Solomon,KS,Kansas,Dickinson,38.9215,-97.3692,1000,447,FALSE,TRUE,FALSE,America/Chicago,3,1
McAlisterville,PA,Pennsylvania,Juniata,40.6381,-77.273,1000,219,FALSE,FALSE,FALSE,America/New_York,3,1
Cove Creek,NC,North Carolina,Watauga,36.2763,-81.783,999,45,FALSE,TRUE,FALSE,America/New_York,3,3
Bronte,TX,Texas,Coke,31.8857,-100.2954,999,268,FALSE,TRUE,FALSE,America/Chicago,3,1
Erick,OK,Oklahoma,Beckham,35.2155,-99.8686,999,398,FALSE,TRUE,FALSE,America/Chicago,3,1
Hulmeville,PA,Pennsylvania,Bucks,40.1421,-74.9075,999,1083,FALSE,TRUE,FALSE,America/New_York,3,1
Shady Point,OK,Oklahoma,Le Flore,35.1278,-94.6687,999,150,FALSE,TRUE,FALSE,America/Chicago,3,1
Falls Creek,PA,Pennsylvania,Jefferson,41.1421,-78.8067,999,413,FALSE,TRUE,FALSE,America/New_York,3,1
Lucerne Mines,PA,Pennsylvania,Indiana,40.5559,-79.1558,999,459,FALSE,FALSE,FALSE,America/New_York,3,2
East Marion,NY,New York,Suffolk,41.1291,-72.342,999,172,FALSE,FALSE,FALSE,America/New_York,3,1
Enlow,PA,Pennsylvania,Allegheny,40.4523,-80.2317,999,534,FALSE,FALSE,FALSE,America/New_York,3,2
Washington Boro,PA,Pennsylvania,Lancaster,40.0017,-76.467,999,200,FALSE,FALSE,FALSE,America/New_York,3,2
Nickerson,KS,Kansas,Reno,38.1489,-98.0883,998,297,FALSE,TRUE,FALSE,America/Chicago,3,1
Sedan,KS,Kansas,Chautauqua,37.1284,-96.1849,998,469,FALSE,TRUE,FALSE,America/Chicago,3,1
Wattsville,VA,Virginia,Accomack,37.9304,-75.4953,998,95,FALSE,FALSE,FALSE,America/New_York,3,3
Sterling City,TX,Texas,Sterling,31.8392,-100.986,998,393,FALSE,TRUE,FALSE,America/Chicago,3,1
Hideout,UT,Utah,Wasatch,40.6438,-111.4015,998,110,FALSE,TRUE,FALSE,America/Denver,3,2
Parkers Prairie,MN,Minnesota,Otter Tail,46.153,-95.329,997,308,FALSE,TRUE,FALSE,America/Chicago,3,1
Ladoga,IN,Indiana,Montgomery,39.9167,-86.7989,997,716,FALSE,TRUE,FALSE,America/Indiana/Indianapolis,3,1
Thornport,OH,Ohio,Perry,39.9211,-82.4272,997,320,FALSE,FALSE,FALSE,America/New_York,3,1
Scobey,MT,Montana,Daniels,48.7904,-105.4206,997,523,FALSE,TRUE,FALSE,America/Denver,3,1
Wortham,TX,Texas,Freestone,31.7897,-96.461,996,193,FALSE,TRUE,FALSE,America/Chicago,3,1
Pastoria,VA,Virginia,Accomack,37.7446,-75.6352,996,174,FALSE,FALSE,FALSE,America/New_York,3,2
Spring Glen,UT,Utah,Carbon,39.6561,-110.8461,995,112,FALSE,FALSE,FALSE,America/Denver,3,1
Chumuckla,FL,Florida,Santa Rosa,30.7826,-87.2309,994,18,FALSE,FALSE,FALSE,America/Chicago,3,2
Maringouin,LA,Louisiana,Iberville,30.4907,-91.5187,994,521,FALSE,TRUE,FALSE,America/Chicago,3,1
Chelyan,WV,West Virginia,Kanawha,38.1958,-81.4928,994,951,FALSE,FALSE,FALSE,America/New_York,3,1
Doe Run,MO,Missouri,St. Francois,37.7454,-90.4994,994,159,FALSE,FALSE,FALSE,America/Chicago,3,2
La Union,NM,New Mexico,Doña Ana,31.9507,-106.6622,994,92,FALSE,FALSE,FALSE,America/Denver,3,1
Aspen Park,CO,Colorado,Jefferson,39.5423,-105.2968,994,154,FALSE,FALSE,FALSE,America/Denver,3,1
Martin's Additions,MD,Maryland,Montgomery,38.9795,-77.0693,993,2773,FALSE,TRUE,FALSE,America/New_York,2,1
Urbancrest,OH,Ohio,Franklin,39.9016,-83.0859,993,654,FALSE,TRUE,FALSE,America/New_York,3,1
Poipu,HI,Hawaii,Kauai,21.8834,-159.46,993,149,FALSE,FALSE,FALSE,Pacific/Honolulu,3,1
Round Hill Village,NV,Nevada,Douglas,38.9937,-119.9233,993,66,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Libertytown,MD,Maryland,Frederick,39.4858,-77.2481,993,159,FALSE,FALSE,FALSE,America/New_York,3,3
Kidron,OH,Ohio,Wayne,40.744,-81.7467,993,131,FALSE,FALSE,FALSE,America/New_York,3,3
Wayne City,IL,Illinois,Wayne,38.3481,-88.5895,993,222,FALSE,TRUE,FALSE,America/Chicago,3,1
West Kennebunk,ME,Maine,York,43.4142,-70.581,993,110,FALSE,FALSE,FALSE,America/New_York,3,1
Rowland,NC,North Carolina,Robeson,34.5362,-79.2928,992,364,FALSE,TRUE,FALSE,America/New_York,3,1
Chama,NM,New Mexico,Rio Arriba,36.8926,-106.5843,992,143,FALSE,TRUE,FALSE,America/Denver,3,1
Burgin,KY,Kentucky,Mercer,37.7544,-84.7632,992,304,FALSE,TRUE,FALSE,America/New_York,3,2
Littleville,AL,Alabama,Colbert,34.5951,-87.6719,992,77,FALSE,TRUE,FALSE,America/Chicago,3,2
Almedia,PA,Pennsylvania,Columbia,41.0144,-76.385,992,546,FALSE,FALSE,FALSE,America/New_York,3,1
Salamatof,AK,Alaska,Kenai Peninsula,60.6154,-151.3159,992,47,FALSE,FALSE,FALSE,America/Anchorage,3,1
Penryn,PA,Pennsylvania,Lancaster,40.2017,-76.3675,992,202,FALSE,FALSE,FALSE,America/New_York,3,3
Turtle Lake,WI,Wisconsin,Barron,45.3933,-92.1452,991,133,FALSE,TRUE,FALSE,America/Chicago,3,1
Ilwaco,WA,Washington,Pacific,46.3101,-124.0416,991,185,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Parkin,AR,Arkansas,Cross,35.2629,-90.553,990,149,FALSE,TRUE,FALSE,America/Chicago,3,1
Hawesville,KY,Kentucky,Hancock,37.8962,-86.7562,990,236,FALSE,TRUE,FALSE,America/Chicago,3,1
New Salem,ND,North Dakota,Morton,46.8432,-101.4178,989,275,FALSE,TRUE,FALSE,America/North_Dakota/New_Salem,3,1
March ARB,CA,California,Riverside,33.8888,-117.2776,989,32,TRUE,TRUE,FALSE,America/Los_Angeles,3,1
Tabor,IA,Iowa,Fremont,40.8949,-95.6737,989,296,FALSE,TRUE,FALSE,America/Chicago,3,1
Wittenberg,WI,Wisconsin,Shawano,44.8269,-89.1664,988,210,FALSE,TRUE,FALSE,America/Chicago,3,1
Saddle Rock,NY,New York,Nassau,40.7947,-73.7494,988,1548,FALSE,TRUE,FALSE,America/New_York,3,1
North Randall,OH,Ohio,Cuyahoga,41.4327,-81.5289,988,497,FALSE,TRUE,FALSE,America/New_York,3,1
Macy,NE,Nebraska,Thurston,42.1158,-96.3667,988,239,FALSE,FALSE,FALSE,America/Chicago,3,1
Frankford,DE,Delaware,Sussex,38.5215,-75.2342,987,522,FALSE,TRUE,FALSE,America/New_York,3,1
Andale,KS,Kansas,Sedgwick,37.7914,-97.6273,987,663,FALSE,TRUE,FALSE,America/Chicago,3,1
Harlowton,MT,Montana,Wheatland,46.4368,-109.835,987,609,FALSE,TRUE,FALSE,America/Denver,3,1
Sedillo,NM,New Mexico,Bernalillo,35.0906,-106.2869,986,138,FALSE,FALSE,FALSE,America/Denver,3,1
Muldraugh,KY,Kentucky,Meade,37.9365,-85.9915,986,728,FALSE,TRUE,FALSE,America/New_York,3,1
Blue Mounds,WI,Wisconsin,Dane,43.0177,-89.8271,986,432,FALSE,TRUE,FALSE,America/Chicago,3,1
Goodfield,IL,Illinois,Woodford,40.6252,-89.2694,986,218,FALSE,TRUE,FALSE,America/Chicago,3,1
Ruch,OR,Oregon,Jackson,42.2314,-123.0403,986,56,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Gulf Stream,FL,Florida,Palm Beach,26.4894,-80.0573,985,484,FALSE,TRUE,FALSE,America/New_York,3,1
Quinton,OK,Oklahoma,Pittsburg,35.1249,-95.3676,985,339,FALSE,TRUE,FALSE,America/Chicago,3,1
East Tawakoni,TX,Texas,Rains,32.9011,-95.9397,985,213,FALSE,TRUE,FALSE,America/Chicago,3,2
Quebrada,PR,Puerto Rico,Camuy,18.3602,-66.8353,985,2300,FALSE,FALSE,FALSE,America/Puerto_Rico,2,1
Kittery Point,ME,Maine,York,43.0883,-70.6988,985,199,FALSE,FALSE,FALSE,America/New_York,3,1
Tumbling Shoals,AR,Arkansas,Cleburne,35.5479,-91.9688,985,38,FALSE,FALSE,FALSE,America/Chicago,3,1
Lookingglass,OR,Oregon,Douglas,43.1848,-123.4999,985,32,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Chums Corner,MI,Michigan,Grand Traverse,44.6767,-85.6564,984,142,FALSE,FALSE,FALSE,America/Detroit,3,2
Ironville,KY,Kentucky,Boyd,38.4562,-82.6978,984,488,FALSE,FALSE,FALSE,America/New_York,3,1
Lime Ridge,PA,Pennsylvania,Columbia,41.024,-76.3504,983,337,FALSE,FALSE,FALSE,America/New_York,3,1
Cooleemee,NC,North Carolina,Davie,35.8124,-80.5563,983,504,FALSE,TRUE,FALSE,America/New_York,3,2
Summitville,IN,Indiana,Madison,40.3359,-85.6437,983,672,FALSE,TRUE,FALSE,America/Indiana/Indianapolis,3,1
Hillburn,NY,New York,Rockland,41.1264,-74.1705,983,169,FALSE,TRUE,FALSE,America/New_York,3,1
Balsam Lake,WI,Wisconsin,Polk,45.4585,-92.4528,982,174,FALSE,TRUE,FALSE,America/Chicago,3,1
Taft Southwest,TX,Texas,San Patricio,27.9707,-97.4047,982,814,FALSE,TRUE,FALSE,America/Chicago,3,1
Coyne Center,IL,Illinois,Rock Island,41.4001,-90.5631,982,234,FALSE,FALSE,FALSE,America/Chicago,3,1
Squirrel Mountain Valley,CA,California,Kern,35.6176,-118.4046,981,210,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Mustang Ridge,TX,Texas,Travis,30.0576,-97.6852,981,101,FALSE,TRUE,FALSE,America/Chicago,3,3
Choudrant,LA,Louisiana,Lincoln,32.5502,-92.5121,981,89,FALSE,TRUE,FALSE,America/Chicago,3,1
Machias,WA,Washington,Snohomish,47.9917,-122.0515,981,154,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Westlake Corner,VA,Virginia,Franklin,37.1234,-79.6971,980,37,FALSE,FALSE,FALSE,America/New_York,3,3
Chevy Chase View,MD,Maryland,Montgomery,39.0192,-77.081,980,1410,FALSE,TRUE,FALSE,America/New_York,3,1
Stoneboro,PA,Pennsylvania,Mercer,41.3336,-80.1121,980,133,FALSE,TRUE,FALSE,America/New_York,3,1
Fort Calhoun,NE,Nebraska,Washington,41.4563,-96.0263,980,576,FALSE,TRUE,FALSE,America/Chicago,3,1
Fairton,NJ,New Jersey,Cumberland,39.3759,-75.2131,980,132,FALSE,FALSE,FALSE,America/New_York,3,1
Millport,AL,Alabama,Lamar,33.5586,-88.0817,980,68,FALSE,TRUE,FALSE,America/Chicago,3,1
Boyce,LA,Louisiana,Rapides,31.3905,-92.6699,980,823,FALSE,TRUE,FALSE,America/Chicago,3,1
Accoville,WV,West Virginia,Logan,37.7652,-81.827,980,117,FALSE,FALSE,FALSE,America/New_York,3,1
Whitewood,SD,South Dakota,Lawrence,44.4617,-103.6382,979,593,FALSE,TRUE,FALSE,America/Denver,3,1
Scotts Hill,TN,Tennessee,Decatur,35.5188,-88.2526,979,100,FALSE,TRUE,FALSE,America/Chicago,3,1
Henefer,UT,Utah,Summit,41.0138,-111.4933,979,153,FALSE,TRUE,FALSE,America/Denver,3,1
Lazy Acres,CO,Colorado,Boulder,40.0837,-105.3313,979,71,FALSE,FALSE,FALSE,America/Denver,3,1
Lightstreet,PA,Pennsylvania,Columbia,41.0407,-76.4175,978,388,FALSE,FALSE,FALSE,America/New_York,3,2
Sunflower,MS,Mississippi,Sunflower,33.5444,-90.5373,978,622,FALSE,TRUE,FALSE,America/Chicago,3,1
Tulelake,CA,California,Siskiyou,41.9534,-121.4752,978,921,FALSE,TRUE,FALSE,America/Los_Angeles,3,1
Auxvasse,MO,Missouri,Callaway,39.0174,-91.8958,978,500,FALSE,TRUE,FALSE,America/Chicago,3,1
Kootenai,ID,Idaho,Bonner,48.3119,-116.5172,978,672,FALSE,TRUE,FALSE,America/Los_Angeles,3,2
Cane Savannah,SC,South Carolina,Sumter,33.8923,-80.4395,978,104,FALSE,FALSE,FALSE,America/New_York,3,1
Elsie,MI,Michigan,Clinton,43.0895,-84.3889,978,330,FALSE,TRUE,FALSE,America/Detroit,3,1
Ellerbe,NC,North Carolina,Richmond,35.0718,-79.7595,978,287,FALSE,TRUE,FALSE,America/New_York,3,1
Bay Head,NJ,New Jersey,Ocean,40.0701,-74.0482,977,644,FALSE,TRUE,FALSE,America/New_York,3,1
Monte Rio,CA,California,Sonoma,38.4683,-123.0147,977,198,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Paullina,IA,Iowa,O'Brien,42.9799,-95.6836,977,406,FALSE,TRUE,FALSE,America/Chicago,3,1
Sterrett,AL,Alabama,Shelby,33.449,-86.4645,977,16,FALSE,FALSE,FALSE,America/Chicago,3,2
Hightsville,NC,North Carolina,New Hanover,34.2667,-77.9344,977,258,FALSE,FALSE,FALSE,America/New_York,3,1
Thrall,TX,Texas,Williamson,30.5882,-97.2983,977,895,FALSE,TRUE,FALSE,America/Chicago,3,1
Bennet,NE,Nebraska,Lancaster,40.6818,-96.5039,977,724,FALSE,TRUE,FALSE,America/Chicago,3,1
Linesville,PA,Pennsylvania,Crawford,41.6564,-80.4224,976,488,FALSE,TRUE,FALSE,America/New_York,3,1
Clarence,IA,Iowa,Cedar,41.8857,-91.0578,975,494,FALSE,TRUE,FALSE,America/Chicago,3,1
McGraw,NY,New York,Cortland,42.5938,-76.0975,975,381,FALSE,TRUE,FALSE,America/New_York,3,1
Wanblee,SD,South Dakota,Jackson,43.5706,-101.6627,975,175,FALSE,FALSE,FALSE,America/Denver,3,1
Buffalo Soapstone,AK,Alaska,Matanuska-Susitna,61.7073,-149.1095,975,17,FALSE,TRUE,FALSE,America/Anchorage,3,1
Kaumakani,HI,Hawaii,Kauai,21.9187,-159.6241,975,396,FALSE,FALSE,FALSE,Pacific/Honolulu,3,1
Derma,MS,Mississippi,Calhoun,33.8589,-89.2878,974,212,FALSE,TRUE,FALSE,America/Chicago,3,1
Poca,WV,West Virginia,Putnam,38.4729,-81.8124,974,640,FALSE,TRUE,FALSE,America/New_York,3,1
Alcorn State University,MS,Mississippi,Claiborne,31.8804,-91.1407,974,158,FALSE,TRUE,FALSE,America/Chicago,3,1
Bluewater,AZ,Arizona,La Paz,34.1681,-114.2667,974,181,FALSE,FALSE,FALSE,America/Phoenix,3,1
Tahoma,CA,California,Placer,39.0633,-120.1438,974,145,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Roberta,GA,Georgia,Crawford,32.7196,-84.0104,973,252,FALSE,TRUE,FALSE,America/New_York,3,1
Allison,IA,Iowa,Butler,42.752,-92.7957,973,128,FALSE,TRUE,FALSE,America/Chicago,3,1
Loup City,NE,Nebraska,Sherman,41.2766,-98.9678,973,398,FALSE,TRUE,FALSE,America/Chicago,3,1
Laurys Station,PA,Pennsylvania,Lehigh,40.7232,-75.5366,973,229,FALSE,FALSE,FALSE,America/New_York,3,1
Shellsburg,IA,Iowa,Benton,42.0929,-91.8712,972,475,FALSE,TRUE,FALSE,America/Chicago,3,1
Sunrise Lake,PA,Pennsylvania,Pike,41.3136,-74.9638,972,205,FALSE,FALSE,FALSE,America/New_York,3,1
Meredosia,IL,Illinois,Morgan,39.8308,-90.5569,972,434,FALSE,TRUE,FALSE,America/Chicago,3,1
Gideon,MO,Missouri,New Madrid,36.4489,-89.9128,972,209,FALSE,TRUE,FALSE,America/Chicago,3,1
Earth,TX,Texas,Lamb,34.2338,-102.4091,971,312,FALSE,TRUE,FALSE,America/Chicago,3,1
Keota,IA,Iowa,Keokuk,41.3651,-91.9533,971,485,FALSE,TRUE,FALSE,America/Chicago,3,1
Papaikou,HI,Hawaii,Hawaii,19.7917,-155.0962,971,257,FALSE,FALSE,FALSE,Pacific/Honolulu,3,1
Chebanse,IL,Illinois,Kankakee,41.0058,-87.9098,971,315,FALSE,TRUE,FALSE,America/Chicago,3,1
Jamesport,NY,New York,Suffolk,40.9546,-72.5807,971,83,FALSE,FALSE,FALSE,America/New_York,3,4
Scotland,PA,Pennsylvania,Franklin,39.9697,-77.5844,970,454,FALSE,FALSE,FALSE,America/New_York,3,2
Wolcott,IN,Indiana,White,40.7591,-87.042,969,631,FALSE,TRUE,FALSE,America/Indiana/Indianapolis,3,1
Biwabik,MN,Minnesota,St. Louis,47.5551,-92.3233,969,41,FALSE,TRUE,FALSE,America/Chicago,3,2
Collinsburg,PA,Pennsylvania,Westmoreland,40.2196,-79.7846,969,215,FALSE,FALSE,FALSE,America/New_York,3,2
Cleone,CA,California,Mendocino,39.4927,-123.7812,968,234,FALSE,FALSE,FALSE,America/Los_Angeles,3,1
Westley,CA,California,Stanislaus,37.5444,-121.2035,968,1035,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Healy,AK,Alaska,Denali,63.9454,-149.0152,968,0,FALSE,FALSE,FALSE,America/Anchorage,3,2
Chase,PA,Pennsylvania,Luzerne,41.2801,-75.9649,968,163,FALSE,FALSE,FALSE,America/New_York,3,1
Mazon,IL,Illinois,Grundy,41.2417,-88.4231,967,620,FALSE,TRUE,FALSE,America/Chicago,3,1
Woodlawn Park,KY,Kentucky,Jefferson,38.2615,-85.6305,967,1541,FALSE,TRUE,FALSE,America/New_York,3,1
Rapids City,IL,Illinois,Rock Island,41.5786,-90.3399,967,229,FALSE,TRUE,FALSE,America/Chicago,3,2
Laurie,MO,Missouri,Morgan,38.208,-92.8253,967,67,FALSE,TRUE,FALSE,America/Chicago,3,2
Aynor,SC,South Carolina,Horry,34.0001,-79.2072,967,201,FALSE,TRUE,FALSE,America/New_York,3,2
Herald,CA,California,Sacramento,38.2913,-121.2318,967,47,FALSE,FALSE,FALSE,America/Los_Angeles,3,2
Mill Neck,NY,New York,Nassau,40.8839,-73.5582,967,142,FALSE,TRUE,FALSE,America/New_York,3,1
Bremond,TX,Texas,Robertson,31.1657,-96.676,966,421,FALSE,TRUE,FALSE,America/Chicago,3,1
Hagan,GA,Georgia,Evans,32.1536,-81.9305,965,182,FALSE,TRUE,FALSE,America/New_York,3,2
Green Lake,WI,Wisconsin,Green Lake,43.8441,-88.956,965,201,FALSE,TRUE,FALSE,America/Chicago,3,1
Vanceboro,NC,North Carolina,Craven,35.303,-77.1567,965,217,FALSE,TRUE,FALSE,America/New_York,3,1
Treynor,IA,Iowa,Pottawattamie,41.232,-95.6064,965,600,FALSE,TRUE,FALSE,America/Chicago,3,1
Friend,NE,Nebraska,Saline,40.6505,-97.2838,965,450,FALSE,TRUE,FALSE,America/Chicago,3,1
White Mills,PA,Pennsylvania,Wayne,41.535,-75.2021,965,251,FALSE,FALSE,FALSE,America/New_York,3,2
Metcalfe,MS,Mississippi,Washington,33.4505,-91.0017,965,371,FALSE,TRUE,FALSE,America/Chicago,3,2
Leroy,AL,Alabama,Washington,31.4952,-87.969,964,31,FALSE,FALSE,FALSE,America/Chicago,3,1
Kittredge,CO,Colorado,Jefferson,39.6593,-105.3045,964,197,FALSE,FALSE,FALSE,America/Denver,3,2
Ottoville,OH,Ohio,Putnam,40.9343,-84.3383,964,394,FALSE,TRUE,FALSE,America/New_York,3,2
Coker,AL,Alabama,Tuscaloosa,33.2446,-87.6799,964,190,FALSE,TRUE,FALSE,America/Chicago,3,1
